user_id,signup_date,acquisition_channel,device
1397,2024-02-20,Facebook Ads,Mobile
1398,2024-01-26,Facebook Ads,Desktop
1399,2024-03-27,Facebook Ads,Desktop
1400,2024-04-20,Facebook Ads,Mobile
1401,2024-01-17,Facebook Ads,Mobile
1402,2024-01-17,Google Ads,Desktop
1403,2024-01-04,Facebook Ads,Desktop
1404,2024-04-29,Google Ads,Mobile
1405,2024-04-08,Referral,Mobile
1406,2024-02-27,Organic,Mobile
1407,2024-06-16,Referral,Desktop
1408,2024-05-27,Facebook Ads,Desktop
1409,2024-03-20,Google Ads,Mobile
1410,2024-07-01,Organic,Desktop
1411,2024-01-21,Facebook Ads,Mobile
1412,2024-01-11,Facebook Ads,Mobile
1413,2024-01-29,Organic,Mobile
1414,2024-01-06,Organic,Desktop
1415,2024-03-09,Google Ads,Mobile
1416,2024-09-05,Google Ads,Mobile
1417,2024-01-04,Google Ads,Mobile
1418,2024-01-12,Facebook Ads,Mobile
1419,2024-02-24,Google Ads,Mobile
1420,2024-09-01,Facebook Ads,Desktop
1421,2024-02-04,Facebook Ads,Mobile
1422,2024-03-04,Referral,Desktop
1423,2024-01-04,Organic,Mobile
1424,2024-01-15,Organic,Mobile
1425,2025-01-23,Google Ads,Mobile
1426,2024-10-29,Google Ads,Mobile
1427,2024-01-01,Facebook Ads,Mobile
1428,2024-09-29,Facebook Ads,Mobile
1429,2024-04-01,Facebook Ads,Desktop
1430,2024-07-01,Organic,Desktop
1431,2024-02-24,Organic,Mobile
1432,2024-03-06,Google Ads,Mobile
1433,2024-03-01,Google Ads,Mobile
1434,2024-04-08,Referral,Mobile
1435,2024-01-14,Facebook Ads,Mobile
1436,2024-01-03,Facebook Ads,Desktop
1437,2024-02-03,Google Ads,Mobile
1438,2024-04-19,Organic,Mobile
1439,2024-01-21,Referral,Mobile
1440,2024-04-10,Facebook Ads,Mobile
1441,2024-11-11,Referral,Desktop
1442,2024-01-09,Organic,Mobile
1443,2024-04-10,Facebook Ads,Mobile
1444,2024-02-22,Google Ads,Desktop
1445,2024-07-01,Google Ads,Mobile
1446,2024-01-18,Referral,Desktop
1447,2024-04-16,Facebook Ads,Desktop
1448,2024-06-12,Organic,Mobile
1449,2024-09-17,Google Ads,Desktop
1450,2024-04-13,Organic,Mobile
1451,2024-03-02,Google Ads,Mobile
1452,2024-03-27,Organic,Mobile
1453,2024-07-01,Organic,Mobile
1454,2024-03-17,Organic,Desktop
1455,2024-01-03,Referral,Desktop
1456,2024-08-28,Facebook Ads,Desktop
1457,2024-04-15,Organic,Desktop
1458,2024-04-11,Facebook Ads,Mobile
1459,2024-01-22,Google Ads,Mobile
1460,2024-04-06,Google Ads,Mobile
1461,2024-02-15,Google Ads,Mobile
1462,2024-04-04,Google Ads,Mobile
1463,2024-01-11,Referral,Desktop
1464,2024-04-06,Facebook Ads,Mobile
1465,2025-10-31,Organic,Mobile
1466,2024-01-05,Google Ads,Mobile
1467,2024-12-06,Facebook Ads,Desktop
1468,2024-02-17,Facebook Ads,Desktop
1469,2024-07-03,Referral,Desktop
1470,2024-05-17,Referral,Mobile
1471,2024-03-16,Referral,Desktop
1472,2024-04-30,Referral,Mobile
1473,2024-07-08,Facebook Ads,Desktop
1474,2024-02-16,Google Ads,Mobile
1475,2024-02-05,Organic,Mobile
1476,2024-04-09,Google Ads,Mobile
1477,2024-05-28,Google Ads,Desktop
1478,2024-05-09,Google Ads,Mobile
1479,2024-05-23,Organic,Desktop
1480,2024-02-21,Organic,Mobile
1481,2024-06-02,Facebook Ads,Mobile
1482,2024-01-12,Google Ads,Mobile
1483,2024-03-11,Organic,Mobile
1484,2024-01-01,Organic,Mobile
1485,2024-02-05,Facebook Ads,Mobile
1486,2024-02-11,Organic,Desktop
1487,2024-02-15,Facebook Ads,Mobile
1488,2024-04-17,Google Ads,Desktop
1489,2024-02-14,Organic,Desktop
1490,2024-02-23,Organic,Desktop
1491,2024-01-25,Facebook Ads,Mobile
1492,2024-02-12,Organic,Mobile
1493,2024-01-24,Organic,Mobile
1494,2024-01-07,Organic,Desktop
1495,2024-03-24,Organic,Desktop
1496,2024-04-09,Organic,Mobile
1497,2024-03-27,Google Ads,Mobile
1498,2024-02-26,Facebook Ads,Desktop
1499,2024-02-12,Facebook Ads,Mobile
1500,2024-06-28,Google Ads,Desktop
1501,2024-03-06,Organic,Mobile
1502,2024-02-28,Google Ads,Desktop
1503,2024-01-03,Facebook Ads,Mobile
1504,2024-02-07,Facebook Ads,Mobile
1505,2024-02-13,Google Ads,Desktop
1506,2024-02-15,Facebook Ads,Desktop
1507,2024-03-19,Organic,Mobile
1508,2024-03-09,Facebook Ads,Mobile
1509,2024-03-25,Organic,Desktop
1510,2024-05-10,Referral,Desktop
1511,2024-05-30,Facebook Ads,Desktop
1512,2024-04-23,Google Ads,Desktop
1513,2024-10-07,Facebook Ads,Mobile
1514,2024-01-02,Organic,Mobile
1515,2024-01-20,Organic,Desktop
1516,2024-01-01,Google Ads,Desktop
1517,2024-04-03,Google Ads,Mobile
1518,2024-07-24,Referral,Mobile
1519,2024-01-26,Facebook Ads,Desktop
1520,2024-08-23,Facebook Ads,Mobile
1521,2024-01-06,Referral,Mobile
1522,2024-09-02,Organic,Mobile
1523,2024-02-08,Referral,Desktop
1524,2024-01-10,Organic,Desktop
1525,2024-02-29,Organic,Mobile
1526,2024-01-27,Google Ads,Desktop
1527,2024-01-31,Organic,Desktop
1528,2024-02-03,Referral,Mobile
1529,2024-05-26,Organic,Desktop
1530,2024-03-10,Facebook Ads,Mobile
1531,2024-02-03,Facebook Ads,Mobile
1532,2024-03-25,Facebook Ads,Mobile
1533,2024-04-23,Facebook Ads,Mobile
1534,2024-01-29,Google Ads,Mobile
1535,2024-02-18,Organic,Desktop
1536,2024-01-12,Organic,Desktop
1537,2024-01-18,Google Ads,Desktop
1538,2024-04-12,Organic,Mobile
1539,2024-01-19,Facebook Ads,Mobile
1540,2024-03-08,Facebook Ads,Mobile
1541,2024-04-21,Facebook Ads,Mobile
1542,2024-01-11,Google Ads,Mobile
1543,2024-03-16,Facebook Ads,Desktop
1544,2024-01-27,Facebook Ads,Desktop
1545,2024-10-23,Google Ads,Mobile
1546,2024-02-29,Organic,Mobile
1547,2024-05-27,Facebook Ads,Desktop
1548,2024-03-12,Organic,Mobile
1549,2024-01-04,Organic,Desktop
1550,2024-03-31,Organic,Desktop
1551,2024-09-29,Referral,Desktop
1552,2024-03-23,Facebook Ads,Mobile
1553,2024-06-02,Facebook Ads,Desktop
1554,2024-07-13,Referral,Mobile
1555,2024-01-24,Google Ads,Desktop
1556,2024-01-22,Organic,Mobile
1557,2024-03-25,Organic,Mobile
1558,2024-02-17,Organic,Mobile
1559,2024-06-13,Referral,Mobile
1560,2024-07-26,Referral,Desktop
1561,2024-02-09,Organic,Desktop
1562,2024-01-25,Facebook Ads,Desktop
1563,2024-05-16,Referral,Mobile
1564,2024-01-29,Facebook Ads,Desktop
1565,2024-06-04,Facebook Ads,Mobile
1566,2024-02-19,Referral,Desktop
1567,2024-04-09,Facebook Ads,Desktop
1568,2024-01-10,Facebook Ads,Mobile
1569,2024-03-29,Facebook Ads,Desktop
1570,2024-02-24,Referral,Mobile
1571,2024-03-20,Google Ads,Mobile
1572,2024-01-17,Organic,Mobile
1573,2024-04-30,Facebook Ads,Mobile
1574,2024-06-27,Organic,Desktop
1575,2024-01-22,Organic,Mobile
1576,2024-01-10,Google Ads,Mobile
1577,2024-01-03,Google Ads,Desktop
1578,2024-04-02,Facebook Ads,Desktop
1579,2024-03-25,Referral,Desktop
1580,2024-03-12,Organic,Desktop
1581,2024-01-24,Referral,Desktop
1582,2024-02-14,Google Ads,Mobile
1583,2024-03-22,Organic,Mobile
1584,2024-03-02,Organic,Mobile
1585,2025-01-31,Organic,Mobile
1586,2024-01-14,Referral,Desktop
1587,2024-04-16,Google Ads,Mobile
1588,2024-02-16,Facebook Ads,Desktop
1589,2024-02-20,Organic,Mobile
1590,2024-04-23,Organic,Mobile
1591,2024-04-16,Organic,Mobile
1592,2025-03-02,Facebook Ads,Desktop
1593,2024-01-13,Google Ads,Desktop
1594,2024-01-10,Google Ads,Desktop
1595,2024-04-25,Google Ads,Mobile
1596,2024-03-18,Organic,Desktop
1597,2024-01-29,Organic,Mobile
1598,2024-01-08,Facebook Ads,Mobile
1599,2024-01-09,Google Ads,Desktop
1600,2024-07-21,Facebook Ads,Mobile
1601,2024-01-20,Facebook Ads,Desktop
1602,2024-02-05,Organic,Mobile
1603,2024-01-24,Referral,Desktop
1604,2024-02-09,Google Ads,Desktop
1605,2024-01-07,Organic,Mobile
1606,2024-03-06,Referral,Desktop
1607,2024-01-07,Organic,Mobile
1608,2024-05-25,Facebook Ads,Desktop
1609,2024-01-24,Referral,Mobile
1610,2024-03-10,Google Ads,Mobile
1611,2024-07-09,Google Ads,Mobile
1612,2024-04-04,Facebook Ads,Mobile
1613,2024-03-09,Google Ads,Desktop
1614,2024-02-05,Facebook Ads,Mobile
1615,2024-02-06,Facebook Ads,Mobile
1616,2024-04-09,Google Ads,Mobile
1617,2025-04-07,Organic,Mobile
1618,2024-04-07,Referral,Desktop
1619,2024-03-14,Google Ads,Desktop
1620,2024-04-28,Referral,Mobile
1621,2024-02-26,Referral,Desktop
1622,2024-01-06,Organic,Desktop
1623,2024-03-15,Facebook Ads,Mobile
1624,2024-10-11,Organic,Desktop
1625,2024-01-18,Referral,Mobile
1626,2024-04-15,Organic,Desktop
1627,2024-01-21,Google Ads,Desktop
1628,2024-03-10,Google Ads,Mobile
1629,2024-01-10,Organic,Desktop
1630,2024-02-23,Google Ads,Desktop
1631,2024-05-07,Facebook Ads,Mobile
1632,2024-02-08,Google Ads,Desktop
1633,2024-04-08,Organic,Mobile
1634,2024-05-22,Referral,Desktop
1635,2024-08-23,Facebook Ads,Desktop
1636,2024-01-25,Referral,Mobile
1637,2024-02-15,Google Ads,Mobile
1638,2024-01-15,Organic,Desktop
1639,2025-03-16,Organic,Mobile
1640,2024-08-23,Organic,Mobile
1641,2024-03-10,Referral,Mobile
1642,2024-06-15,Google Ads,Mobile
1643,2024-03-07,Referral,Mobile
1644,2024-03-28,Facebook Ads,Mobile
1645,2024-01-09,Organic,Mobile
1646,2024-05-06,Organic,Desktop
1647,2024-01-13,Organic,Mobile
1648,2024-06-06,Facebook Ads,Mobile
1649,2024-05-17,Referral,Mobile
1650,2024-04-21,Facebook Ads,Desktop
1651,2024-01-04,Facebook Ads,Mobile
1652,2024-02-02,Organic,Mobile
1653,2024-01-28,Google Ads,Mobile
1654,2024-02-10,Organic,Desktop
1655,2024-01-09,Google Ads,Desktop
1656,2024-09-05,Facebook Ads,Desktop
1657,2024-03-13,Organic,Desktop
1658,2024-02-02,Google Ads,Desktop
1659,2024-02-15,Facebook Ads,Mobile
1660,2024-02-23,Organic,Desktop
1661,2024-03-23,Google Ads,Mobile
1662,2024-03-06,Organic,Desktop
1663,2024-08-14,Google Ads,Desktop
1664,2024-03-02,Organic,Mobile
1665,2025-03-12,Organic,Mobile
1666,2024-06-20,Organic,Mobile
1667,2024-01-22,Facebook Ads,Desktop
1668,2024-08-28,Organic,Desktop
1669,2024-01-12,Organic,Desktop
1670,2024-06-02,Organic,Mobile
1671,2024-02-13,Google Ads,Desktop
1672,2024-07-08,Referral,Desktop
1673,2024-07-01,Organic,Desktop
1674,2024-05-27,Facebook Ads,Mobile
1675,2024-05-20,Google Ads,Mobile
1676,2024-02-02,Referral,Desktop
1677,2024-01-08,Facebook Ads,Desktop
1678,2024-02-16,Referral,Desktop
1679,2024-01-18,Organic,Mobile
1680,2024-04-16,Organic,Mobile
1681,2024-02-08,Facebook Ads,Desktop
1682,2024-11-30,Facebook Ads,Mobile
1683,2024-04-02,Referral,Desktop
1684,2024-06-04,Facebook Ads,Mobile
1685,2024-01-13,Organic,Mobile
1686,2024-06-27,Google Ads,Desktop
1687,2024-08-18,Facebook Ads,Desktop
1688,2024-03-01,Facebook Ads,Mobile
1689,2024-03-24,Google Ads,Mobile
1690,2024-05-10,Referral,Desktop
1691,2024-01-18,Google Ads,Mobile
1692,2024-03-03,Google Ads,Desktop
1693,2024-02-15,Google Ads,Mobile
1694,2024-01-15,Google Ads,Desktop
1695,2024-02-11,Google Ads,Desktop
1696,2024-01-07,Referral,Desktop
1697,2024-01-03,Google Ads,Mobile
1698,2024-01-14,Google Ads,Desktop
1699,2024-10-23,Facebook Ads,Mobile
1700,2024-03-12,Referral,Mobile
1701,2024-10-30,Facebook Ads,Desktop
1702,2024-02-20,Facebook Ads,Desktop
1703,2024-02-03,Organic,Desktop
1704,2024-03-04,Organic,Mobile
1705,2024-02-22,Google Ads,Mobile
1706,2024-01-11,Google Ads,Mobile
1707,2024-04-02,Organic,Desktop
1708,2024-01-22,Facebook Ads,Desktop
1709,2024-03-27,Organic,Mobile
1710,2024-04-04,Organic,Desktop
1711,2024-01-15,Google Ads,Mobile
1712,2024-01-06,Google Ads,Mobile
1713,2024-05-16,Facebook Ads,Mobile
1714,2024-02-25,Organic,Mobile
1715,2024-01-06,Google Ads,Mobile
1716,2025-04-19,Google Ads,Desktop
1717,2024-01-06,Organic,Mobile
1718,2024-04-16,Referral,Desktop
1719,2025-01-05,Google Ads,Mobile
1720,2024-01-25,Referral,Desktop
1721,2024-01-14,Google Ads,Desktop
1722,2024-01-12,Facebook Ads,Desktop
1723,2024-02-02,Facebook Ads,Mobile
1724,2024-01-10,Google Ads,Desktop
1725,2024-04-16,Facebook Ads,Desktop
1726,2024-01-06,Facebook Ads,Mobile
1727,2024-03-05,Referral,Mobile
1728,2025-05-29,Organic,Mobile
1729,2024-05-31,Organic,Desktop
1730,2024-03-26,Facebook Ads,Mobile
1731,2024-02-02,Facebook Ads,Mobile
1732,2024-03-29,Facebook Ads,Mobile
1733,2024-03-08,Organic,Mobile
1734,2024-02-19,Referral,Desktop
1735,2024-01-13,Google Ads,Mobile
1736,2024-07-14,Facebook Ads,Desktop
1737,2024-02-23,Google Ads,Desktop
1738,2024-01-20,Google Ads,Mobile
1739,2024-02-11,Google Ads,Desktop
1740,2024-02-18,Organic,Mobile
1741,2024-06-07,Organic,Desktop
1742,2024-04-29,Facebook Ads,Mobile
1743,2024-05-11,Facebook Ads,Desktop
1744,2024-01-01,Referral,Mobile
1745,2024-02-18,Facebook Ads,Mobile
1746,2024-02-29,Facebook Ads,Desktop
1747,2024-01-02,Facebook Ads,Mobile
1748,2024-01-28,Facebook Ads,Desktop
1749,2024-05-08,Google Ads,Mobile
1750,2024-01-14,Organic,Desktop
1751,2024-03-09,Google Ads,Mobile
1752,2024-01-22,Google Ads,Desktop
1753,2024-01-02,Organic,Mobile
1754,2024-01-25,Google Ads,Mobile
1755,2024-12-01,Referral,Mobile
1756,2024-05-25,Referral,Desktop
1757,2024-10-15,Facebook Ads,Mobile
1758,2024-03-01,Organic,Desktop
1759,2024-01-11,Google Ads,Desktop
1760,2024-03-12,Referral,Mobile
1761,2024-02-24,Google Ads,Desktop
1762,2024-06-16,Referral,Mobile
1763,2024-01-10,Organic,Mobile
1764,2024-03-01,Facebook Ads,Desktop
1765,2024-01-15,Google Ads,Desktop
1766,2024-02-05,Referral,Desktop
1767,2024-04-30,Referral,Mobile
1768,2024-02-28,Facebook Ads,Mobile
1769,2024-02-12,Organic,Mobile
1770,2024-02-15,Google Ads,Desktop
1771,2024-02-25,Facebook Ads,Mobile
1772,2024-05-18,Google Ads,Desktop
1773,2024-07-19,Facebook Ads,Mobile
1774,2024-10-06,Organic,Mobile
1775,2024-05-19,Google Ads,Mobile
1776,2024-02-04,Organic,Mobile
1777,2024-04-14,Facebook Ads,Mobile
1778,2024-02-21,Google Ads,Desktop
1779,2024-01-27,Facebook Ads,Desktop
1780,2024-06-14,Facebook Ads,Mobile
1781,2024-01-04,Facebook Ads,Mobile
1782,2024-07-27,Facebook Ads,Mobile
1783,2024-02-25,Organic,Desktop
1784,2024-04-01,Facebook Ads,Mobile
1785,2024-04-06,Google Ads,Desktop
1786,2024-07-21,Google Ads,Mobile
1787,2024-04-01,Referral,Mobile
1788,2024-03-26,Referral,Desktop
1789,2024-01-07,Google Ads,Mobile
1790,2024-03-06,Google Ads,Desktop
1791,2024-01-15,Facebook Ads,Mobile
1792,2024-04-30,Referral,Mobile
1793,2024-03-05,Facebook Ads,Mobile
1794,2024-04-12,Facebook Ads,Desktop
1795,2024-01-04,Facebook Ads,Desktop
1796,2024-01-08,Google Ads,Mobile
1797,2024-04-23,Facebook Ads,Desktop
1798,2024-01-07,Organic,Mobile
1799,2024-01-07,Facebook Ads,Mobile
1800,2024-01-02,Organic,Mobile
1801,2024-10-09,Facebook Ads,Mobile
1802,2024-04-30,Facebook Ads,Mobile
1803,2024-02-09,Referral,Desktop
1804,2024-02-01,Facebook Ads,Mobile
1805,2024-02-08,Organic,Mobile
1806,2024-05-14,Google Ads,Mobile
1807,2024-04-07,Facebook Ads,Desktop
1808,2024-01-19,Referral,Desktop
1809,2024-01-18,Facebook Ads,Mobile
1810,2024-01-10,Referral,Mobile
1811,2024-04-07,Facebook Ads,Mobile
1812,2024-05-10,Referral,Mobile
1813,2024-01-28,Facebook Ads,Mobile
1814,2024-01-02,Google Ads,Mobile
1815,2024-01-08,Organic,Mobile
1816,2024-11-05,Referral,Mobile
1817,2024-02-01,Referral,Mobile
1818,2024-05-11,Organic,Desktop
1819,2024-03-29,Referral,Desktop
1820,2024-02-13,Facebook Ads,Desktop
1821,2024-01-21,Facebook Ads,Mobile
1822,2024-01-12,Facebook Ads,Mobile
1823,2024-03-26,Google Ads,Mobile
1824,2024-05-14,Google Ads,Desktop
1825,2024-04-02,Google Ads,Mobile
1826,2024-03-09,Facebook Ads,Desktop
1827,2024-01-04,Organic,Desktop
1828,2024-11-07,Facebook Ads,Mobile
1829,2024-05-24,Google Ads,Desktop
1830,2024-02-01,Google Ads,Mobile
1831,2024-12-17,Organic,Mobile
1832,2024-03-23,Organic,Mobile
1833,2024-03-19,Organic,Mobile
1834,2024-05-04,Facebook Ads,Desktop
1835,2024-05-30,Google Ads,Mobile
1836,2024-04-06,Facebook Ads,Mobile
1837,2024-01-13,Google Ads,Desktop
1838,2024-02-07,Google Ads,Desktop
1839,2024-08-24,Facebook Ads,Mobile
1840,2024-01-23,Facebook Ads,Desktop
1841,2024-02-11,Referral,Desktop
1842,2024-02-20,Referral,Mobile
1843,2024-02-22,Google Ads,Mobile
1844,2024-03-26,Facebook Ads,Mobile
1845,2024-09-14,Facebook Ads,Desktop
1846,2024-01-25,Google Ads,Desktop
1847,2024-01-12,Referral,Desktop
1848,2024-01-20,Facebook Ads,Mobile
1849,2024-07-15,Organic,Mobile
1850,2024-04-03,Facebook Ads,Mobile
1851,2024-01-31,Referral,Mobile
1852,2024-06-01,Google Ads,Desktop
1853,2024-06-26,Organic,Desktop
1854,2024-06-17,Google Ads,Mobile
1855,2024-08-14,Organic,Mobile
1856,2024-01-27,Facebook Ads,Mobile
1857,2024-05-06,Facebook Ads,Mobile
1858,2024-02-25,Referral,Mobile
1859,2024-06-15,Referral,Mobile
1860,2024-04-27,Referral,Mobile
1861,2024-05-14,Organic,Mobile
1862,2024-04-06,Organic,Mobile
1863,2024-01-18,Facebook Ads,Mobile
1864,2024-03-11,Google Ads,Desktop
1865,2025-01-11,Google Ads,Mobile
1866,2024-09-06,Organic,Desktop
1867,2024-01-04,Google Ads,Mobile
1868,2024-01-17,Facebook Ads,Mobile
1869,2024-01-13,Organic,Mobile
1870,2024-04-26,Organic,Mobile
1871,2024-06-02,Google Ads,Desktop
1872,2024-01-22,Facebook Ads,Mobile
1873,2024-03-04,Facebook Ads,Desktop
1874,2024-06-14,Facebook Ads,Desktop
1875,2024-04-28,Facebook Ads,Mobile
1876,2024-03-11,Organic,Mobile
1877,2024-03-21,Organic,Desktop
1878,2024-03-04,Organic,Mobile
1879,2024-02-01,Google Ads,Desktop
1880,2024-03-15,Organic,Mobile
1881,2024-04-15,Facebook Ads,Mobile
1882,2024-07-04,Google Ads,Mobile
1883,2024-04-01,Organic,Mobile
1884,2024-05-08,Facebook Ads,Desktop
1885,2024-01-16,Facebook Ads,Mobile
1886,2024-02-25,Referral,Desktop
1887,2024-01-01,Google Ads,Mobile
1888,2024-01-26,Organic,Mobile
1889,2024-04-26,Facebook Ads,Mobile
1890,2025-03-08,Organic,Mobile
1891,2024-01-10,Google Ads,Mobile
1892,2024-02-16,Facebook Ads,Mobile
1893,2024-05-24,Organic,Desktop
1894,2024-01-21,Facebook Ads,Mobile
1895,2024-03-13,Google Ads,Mobile
1896,2024-04-28,Facebook Ads,Desktop
1897,2024-03-27,Facebook Ads,Desktop
1898,2024-01-19,Facebook Ads,Mobile
1899,2024-02-09,Facebook Ads,Mobile
1900,2024-05-17,Referral,Desktop
1901,2024-03-13,Facebook Ads,Desktop
1902,2024-01-01,Google Ads,Mobile
1903,2024-05-08,Facebook Ads,Mobile
1904,2024-01-04,Google Ads,Desktop
1905,2024-05-03,Referral,Mobile
1906,2024-01-21,Facebook Ads,Desktop
1907,2024-10-12,Referral,Mobile
1908,2024-02-11,Facebook Ads,Desktop
1909,2024-02-05,Organic,Mobile
1910,2024-01-15,Google Ads,Mobile
1911,2024-02-02,Referral,Desktop
1912,2024-07-07,Organic,Mobile
1913,2025-05-19,Google Ads,Mobile
1914,2024-02-11,Facebook Ads,Mobile
1915,2024-02-23,Facebook Ads,Mobile
1916,2024-04-25,Referral,Mobile
1917,2024-07-14,Google Ads,Desktop
1918,2024-03-21,Google Ads,Mobile
1919,2024-02-14,Organic,Mobile
1920,2024-02-17,Google Ads,Mobile
1921,2024-04-17,Referral,Desktop
1922,2024-01-01,Organic,Desktop
1923,2024-03-27,Organic,Mobile
1924,2024-02-09,Referral,Mobile
1925,2024-05-22,Facebook Ads,Desktop
1926,2024-01-09,Facebook Ads,Mobile
1927,2024-03-20,Google Ads,Desktop
1928,2024-02-29,Facebook Ads,Desktop
1929,2024-04-02,Organic,Desktop
1930,2024-01-07,Referral,Mobile
1931,2024-03-19,Google Ads,Desktop
1932,2024-03-15,Google Ads,Desktop
1933,2024-03-15,Referral,Desktop
1934,2024-03-24,Google Ads,Mobile
1935,2024-04-11,Google Ads,Mobile
1936,2024-05-27,Google Ads,Mobile
1937,2024-01-29,Referral,Mobile
1938,2024-06-05,Organic,Desktop
1939,2024-03-03,Organic,Mobile
1940,2024-01-08,Organic,Mobile
1941,2024-01-06,Google Ads,Mobile
1942,2024-02-06,Google Ads,Desktop
1943,2024-05-18,Organic,Desktop
1944,2024-04-20,Google Ads,Mobile
1945,2024-05-19,Organic,Mobile
1946,2024-03-06,Referral,Mobile
1947,2024-02-22,Organic,Desktop
1948,2024-01-15,Organic,Desktop
1949,2024-02-05,Organic,Desktop
1950,2024-02-21,Organic,Mobile
1951,2024-01-09,Google Ads,Desktop
1952,2024-01-23,Facebook Ads,Mobile
1953,2024-03-23,Google Ads,Desktop
1954,2024-04-29,Organic,Mobile
1955,2025-07-30,Google Ads,Desktop
1956,2024-08-31,Organic,Mobile
1957,2024-04-02,Google Ads,Desktop
1958,2024-02-19,Organic,Desktop
1959,2024-03-31,Facebook Ads,Mobile
1960,2024-05-18,Organic,Mobile
1961,2024-01-12,Google Ads,Desktop
1962,2024-02-17,Facebook Ads,Mobile
1963,2024-06-13,Facebook Ads,Mobile
1964,2024-02-13,Organic,Mobile
1965,2024-03-17,Google Ads,Desktop
1966,2024-03-20,Facebook Ads,Mobile
1967,2024-01-19,Referral,Mobile
1968,2024-02-10,Organic,Mobile
1969,2024-02-06,Referral,Mobile
1970,2024-01-03,Google Ads,Desktop
1971,2024-01-03,Google Ads,Desktop
1972,2024-06-09,Referral,Desktop
1973,2024-01-29,Google Ads,Mobile
1974,2024-03-06,Organic,Desktop
1975,2024-02-01,Facebook Ads,Mobile
1976,2024-09-11,Google Ads,Mobile
1977,2024-01-28,Facebook Ads,Desktop
1978,2024-02-20,Facebook Ads,Desktop
1979,2024-07-04,Facebook Ads,Desktop
1980,2024-06-15,Facebook Ads,Desktop
1981,2024-01-19,Referral,Mobile
1982,2024-05-26,Facebook Ads,Mobile
1983,2024-02-25,Organic,Desktop
1984,2024-02-29,Organic,Mobile
1985,2024-01-13,Organic,Mobile
1986,2024-01-08,Facebook Ads,Desktop
1987,2024-04-27,Organic,Desktop
1988,2024-03-02,Organic,Mobile
1989,2024-02-21,Organic,Desktop
1990,2024-04-27,Organic,Desktop
1991,2024-05-10,Referral,Desktop
1992,2024-01-16,Organic,Mobile
1993,2024-03-25,Google Ads,Mobile
1994,2024-01-14,Organic,Mobile
1995,2024-05-05,Facebook Ads,Mobile
1996,2024-04-06,Referral,Mobile
1997,2024-10-09,Facebook Ads,Mobile
1998,2024-01-07,Google Ads,Mobile
1999,2024-01-06,Organic,Desktop
2000,2024-01-30,Organic,Mobile
2001,2024-01-28,Google Ads,Desktop
2002,2024-01-26,Google Ads,Desktop
2003,2024-08-01,Referral,Mobile
2004,2024-01-26,Google Ads,Desktop
2005,2024-01-29,Referral,Desktop
2006,2024-05-08,Facebook Ads,Mobile
2007,2024-02-23,Organic,Desktop
2008,2024-05-14,Organic,Mobile
2009,2024-01-07,Facebook Ads,Desktop
2010,2024-03-01,Google Ads,Mobile
2011,2024-01-04,Facebook Ads,Desktop
2012,2024-01-06,Organic,Mobile
2013,2024-08-01,Google Ads,Desktop
2014,2024-01-14,Organic,Mobile
2015,2024-03-09,Facebook Ads,Desktop
2016,2024-02-17,Facebook Ads,Desktop
2017,2024-02-08,Facebook Ads,Mobile
2018,2024-07-26,Google Ads,Desktop
2019,2024-01-02,Organic,Mobile
2020,2024-04-08,Referral,Desktop
2021,2024-10-24,Organic,Mobile
2022,2024-03-14,Google Ads,Desktop
2023,2024-09-05,Referral,Desktop
2024,2024-01-05,Organic,Mobile
2025,2024-02-18,Referral,Mobile
2026,2024-01-28,Google Ads,Mobile
2027,2024-04-28,Facebook Ads,Desktop
2028,2024-12-24,Facebook Ads,Mobile
2029,2024-01-27,Organic,Mobile
2030,2024-04-05,Facebook Ads,Desktop
2031,2024-01-20,Google Ads,Mobile
2032,2024-03-15,Google Ads,Desktop
2033,2024-02-26,Organic,Mobile
2034,2024-11-17,Organic,Mobile
2035,2024-03-25,Facebook Ads,Desktop
2036,2024-02-08,Google Ads,Mobile
2037,2024-01-11,Organic,Mobile
2038,2024-01-15,Referral,Desktop
2039,2024-01-23,Organic,Mobile
2040,2024-01-27,Referral,Desktop
2041,2024-06-20,Organic,Desktop
2042,2024-03-15,Organic,Mobile
2043,2024-03-07,Facebook Ads,Mobile
2044,2024-01-11,Organic,Desktop
2045,2024-06-26,Organic,Mobile
2046,2024-04-25,Organic,Mobile
2047,2024-01-07,Google Ads,Desktop
2048,2024-04-20,Google Ads,Mobile
2049,2024-03-11,Google Ads,Desktop
2050,2024-01-08,Google Ads,Mobile
2051,2024-02-25,Facebook Ads,Mobile
2052,2024-02-29,Organic,Mobile
2053,2024-01-17,Facebook Ads,Desktop
2054,2024-09-19,Facebook Ads,Desktop
2055,2024-06-19,Google Ads,Desktop
2056,2024-04-09,Organic,Mobile
2057,2024-02-25,Google Ads,Mobile
2058,2024-02-17,Facebook Ads,Mobile
2059,2024-04-04,Organic,Mobile
2060,2024-03-11,Google Ads,Desktop
2061,2024-01-06,Referral,Desktop
2062,2024-03-05,Referral,Mobile
2063,2024-05-27,Google Ads,Desktop
2064,2024-02-25,Google Ads,Mobile
2065,2024-01-05,Organic,Desktop
2066,2024-05-18,Facebook Ads,Mobile
2067,2024-01-21,Google Ads,Mobile
2068,2024-01-27,Google Ads,Mobile
2069,2024-01-17,Referral,Mobile
2070,2024-02-06,Facebook Ads,Desktop
